1974-12-18,300.6600
1974-12-19,300.8400
1974-12-20,301.1100
1974-12-23,301.0200
1974-12-24,301.2000
1974-12-26,301.1100
1974-12-27,300.7500
1974-12-30,300.5700
1974-12-31,301.0200
1975-01-02,300.6600
1975-01-03,300.8400
1975-01-06,301.0200
1975-01-07,300.9300
1975-01-08,300.7500
1975-01-09,300.8400
1975-01-10,300.8400
1975-01-13,300.9300
1975-01-14,300.9300
1975-01-15,301.0200
1975-01-16,300.7500
1975-01-17,300.8400
1975-01-20,301.0200
1975-01-21,300.8400
1975-01-22,300.3000
1975-01-23,299.6700
1975-01-24,295.3300
1975-01-27,294.9900
1975-01-28,297.4400
1975-01-29,297.3500
1975-01-30,297.8000
1975-01-31,297.9700
1975-02-03,297.4400
1975-02-04,297.0900
1975-02-05,297.2700
1975-02-06,297.0000
1975-02-07,295.6000
1975-02-10,292.4000
1975-02-11,291.6300
1975-02-13,292.8300
1975-02-14,293.2600
1975-02-18,293.3400
1975-02-19,291.5500
1975-02-20,291.1200
1975-02-21,289.5200
1975-02-24,285.8800
1975-02-25,285.9600
1975-02-26,285.6300
1975-02-27,285.8800
1975-02-28,286.4500
1975-03-03,285.3900
1975-03-04,284.6600
1975-03-05,285.2300
1975-03-06,285.7100
1975-03-07,285.9600
1975-03-10,286.2100
1975-03-11,286.1200
1975-03-12,287.2700
1975-03-13,288.8500
1975-03-14,288.1000
1975-03-17,286.5300
1975-03-18,287.1900
1975-03-19,288.1800
1975-03-20,287.1900
1975-03-21,287.4400
1975-03-24,287.7700
1975-03-25,290.0200
1975-03-26,290.5300
1975-03-27,292.0600
1975-03-28,292.4800
1975-03-31,294.0300
1975-04-01,290.8700
1975-04-02,291.5500
1975-04-03,292.3100
1975-04-04,292.2300
1975-04-07,291.9700
1975-04-08,291.8900
1975-04-09,291.8900
1975-04-10,291.8000
1975-04-11,291.1200
1975-04-14,291.2900
1975-04-15,290.9500
1975-04-16,291.3800
1975-04-17,291.7200
1975-04-18,291.8000
1975-04-21,292.8300
1975-04-22,292.8300
1975-04-23,292.7400
1975-04-24,292.8300
1975-04-25,293.6900
1975-04-28,294.5500
1975-04-29,293.8600
1975-04-30,292.2300
1975-05-01,292.1400
1975-05-02,290.3600
1975-05-05,290.4400
1975-05-06,291.3800
